set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
162.0,5.75,2.44,0.393,-0.21,52.39,0.08185470567502354,0.03759962,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,67.38,0.06519367545843124,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,82.37,0.06102029234170914,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,97.38,0.0571945495903492,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,112.39,0.05391162261366844,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,127.41,0.051263704895973206,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,142.43,0.04928518086671829,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,157.45,0.04797595366835594,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,172.48,0.04732493311166763,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,187.52,0.04732493311166763,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,202.55,0.04797594994306564,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,217.57,0.04928518086671829,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,232.59,0.05126368999481201,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,247.61,0.05391162261366844,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,262.62,0.0571945421397686,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,277.63,0.06102029234170914,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,292.62,0.06519367545843124,0.0,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,307.61,0.08907492020414264,0.0365328,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,322.59,0.08123329601723482,0.030543782,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,337.56,0.08723785282977861,0.026989287,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
162.0,5.75,2.44,0.393,-0.21,352.52,0.024255132866025673,0.036067966,1.9322524521793023,-0.7414215898872809,-0.3550433403477322,0.02504822169583587
163.0,5.75,2.48,0.4,-0.26,7.46,0.08131999770437735,0.014845622,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,22.38,0.06486243438811091,0.015634619,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,37.32,0.07682363538981421,0.0145992,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,52.29,0.07451210864470106,0.0133509785,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,67.27,0.060477921810924054,0.022948258,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,82.27,0.05009779334068298,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,97.29,0.04520224779844284,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,112.31,0.04142013192176819,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,127.35,0.03862687572836876,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,142.39,0.036681827157735825,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,157.42,0.03545930236577988,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,172.47,0.03486930578947067,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,187.53,0.03486930578947067,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,202.58,0.03545930236577988,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,217.61,0.036681827157735825,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,232.65,0.03862687200307846,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,247.69,0.04142013192176819,0.0,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,262.71,0.06218208744153396,0.022926124,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,277.73,0.07034040589841432,0.023217322,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,292.73,0.06278709726470359,0.019117467,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,307.71,0.05330906187668701,0.021042617,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,322.68,0.03873929754720912,0.019503148,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,337.62,0.07947165209334303,0.0109836375,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
163.0,5.75,2.48,0.4,-0.26,352.54,0.07724997945868195,0.01282952,1.856238179670567,-0.782420344795898,-0.31622274537426276,0.023041743936994624
164.0,5.75,2.48,0.399,-0.34,7.42,0.06327728669596666,0.016447838,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,22.29,0.10009691937522333,0.016997416,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,37.21,0.07000937263841485,0.010314606,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,52.17,0.042983057718189624,0.008124859,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,67.16,0.04622075795393332,0.016375061,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,82.18,0.050166684710152454,0.019393833,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,97.21,0.03319073095917702,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,112.25,0.030040286481380463,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,127.29,0.02791932225227356,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,142.35,0.026540547609329224,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,157.4,0.02571619302034378,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,172.47,0.025330163538455963,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,187.53,0.025330163538455963,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,202.6,0.02571619302034378,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,217.65,0.026540547609329224,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,232.71,0.02791932225227356,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,247.75,0.030040286481380463,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,262.79,0.03319072723388672,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,277.82,0.03775542601943016,0.0,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,292.84,0.05770361556241103,0.014184005,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,307.83,0.038281624453640965,0.01192233,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,322.79,0.05802846584020429,0.009290773,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,337.71,0.08634490566126507,0.010154177,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
164.0,5.75,2.48,0.399,-0.34,352.58,0.06690435838193441,0.009628783,1.8966504718644457,-0.7993261839077552,-0.25194192861399733,0.01963437343110333
165.0,5.75,2.48,0.399,-0.45,7.37,0.08042221283498278,0.010040453,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,22.16,0.05044796702519422,0.014704341,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,37.06,0.05566980995208881,0.015460155,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,52.04,0.03516928220938518,0.008479649,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,67.06,0.028780075734019098,0.005946827,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,82.1,0.024995051324367523,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,97.15,0.021762173622846603,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,112.21,0.019740376621484756,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,127.28,0.018480807542800903,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,142.33,0.01771163009107113,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,157.37,0.017270725220441818,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,172.47,0.017068974673748016,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,187.53,0.017068974673748016,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,202.63,0.01727072335779667,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,217.67,0.01771163009107113,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,232.72,0.018480807542800903,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,247.79,0.019740372896194458,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,262.85,0.021762171760201454,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,277.9,0.024995051324367523,0.0,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,292.94,0.019802535789274222,0.008277398,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,307.96,0.039917236930718476,0.009354338,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,322.94,0.046924892328597846,0.008255422,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,337.84,0.06550142905302112,0.007913945,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
165.0,5.75,2.48,0.399,-0.45,352.63,0.07755917634314619,0.0078123035,1.9539821550491552,-0.8219068973077674,-0.1582141840151462,0.014671849338601939
166.0,5.75,3.12,0.391,-0.21,7.48,0.04220039345029647,0.027674546,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,22.45,0.10507849758968318,0.032563414,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,37.42,0.10272261655824025,0.026969051,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,52.4,0.08368053292188356,0.03721456,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,67.39,0.06483816006222781,0.025659917,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,82.39,0.06856833791487854,0.03745185,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,97.39,0.06679154932498932,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,112.4,0.06326155364513397,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,127.42,0.06039087101817131,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,142.44,0.058230455964803696,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,157.47,0.0567922480404377,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,172.48,0.05607607215642929,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,187.52,0.05607607215642929,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,202.53,0.0567922480404377,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,217.56,0.058230455964803696,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,232.58,0.06039087101817131,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,247.6,0.06326156854629517,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,262.61,0.06679154932498932,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,277.61,0.07086710631847382,0.0,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,292.61,0.04311677566387509,0.03098914,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,307.6,0.07284229024022348,0.03827863,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,322.58,0.04015250322998496,0.028229496,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,337.55,0.10163700594035843,0.03284361,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
166.0,5.75,3.12,0.391,-0.21,352.52,0.0722935552282149,0.050703958,1.9557043016108524,-0.7340658177734896,-0.3552160477296866,0.025056716199332807
167.0,5.75,3.18,0.399,-0.26,7.46,0.07511613256643818,0.016720181,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,22.38,0.11164006132096235,0.014580949,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,37.33,0.08299555531523227,0.011730139,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,52.3,0.06006145235372947,0.015286395,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,67.29,0.0680190118454488,0.011509739,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,82.29,0.056032510606832016,0.010315035,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,97.31,0.07167913424775268,0.012779441,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,112.34,0.04776092246174812,0.0,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,127.37,0.04449853301048279,0.0,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,142.4,0.042210839688777924,0.0,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,157.44,0.04076258838176727,0.0,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,172.48,0.0400620773434639,0.0,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,187.52,0.0400620773434639,0.0,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,202.56,0.04076258838176727,0.0,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,217.6,0.042210839688777924,0.0,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,232.63,0.07206669519889056,0.030385824,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,247.66,0.042109650840896205,0.014458187,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,262.69,0.046053202742525855,0.015086331,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,277.71,0.06602492577173413,0.014930203,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,292.71,0.062105345971239755,0.0146248555,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,307.7,0.08051898407941491,0.018917458,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,322.67,0.0918150593156665,0.012485121,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,337.62,0.10252588433104327,0.016727148,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
167.0,5.75,3.18,0.399,-0.26,352.54,0.08593214427163173,0.012279703,1.867967218106789,-0.7788881625134351,-0.3162531690338619,0.023031573333481326
168.0,5.75,3.18,0.4,-0.34,7.46,0.0983348921074405,0.01323599,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,22.33,0.09252655349746743,0.0115772765,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,37.19,0.07656850943563943,0.008826932,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,52.17,0.05674563020240074,0.0076131974,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,67.17,0.039294427217313715,0.009416171,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,82.2,0.03379481812839945,0.007844785,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,97.23,0.03360513305704878,0.008840908,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,112.27,0.03137152188719431,0.0080324,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,127.32,0.027003799438692928,0.012904243,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,142.37,0.02965957671403885,0.0,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,157.43,0.041395718415273404,0.020402996,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,172.48,0.028183702379465103,0.0,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,187.52,0.028183702379465103,0.0,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,202.57,0.05081228058326176,0.01835665,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,217.63,0.039697309572984375,0.00898092,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,232.68,0.04059155012380332,0.017147409,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,247.73,0.030831965852243317,0.008227248,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,262.77,0.05255701407268684,0.008618874,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,277.8,0.04583720497566435,0.008000508,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,292.83,0.052482965043726626,0.008722078,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,307.83,0.06749325824839973,0.011423705,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,322.81,0.07399290654728397,0.008774766,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,337.67,0.07212938742034514,0.009073231,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
168.0,5.75,3.18,0.4,-0.34,352.54,0.10429050820708022,0.009962321,1.886586643314693,-0.8024364735957722,-0.2519085571688937,0.01964477442693341
169.0,5.75,3.18,0.4,-0.45,7.52,0.07844900583332136,0.010340795,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,22.49,0.06678209977269005,0.009172024,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,37.08,0.051021894207962604,0.0060764565,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,52.03,0.04965682626657561,0.0060322555,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,67.07,0.035461188058694255,0.006582059,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,82.12,0.02653263962452603,0.006800753,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,97.18,0.023788872680980348,0.0054040384,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,112.24,0.01384881862404047,0.0058411853,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,127.29,0.01662635764218784,0.004822617,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,142.34,0.017415769129375452,0.009134165,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,157.41,0.026598472807049987,0.01021533,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,172.46,0.004328869748813986,0.009411355,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,187.54,0.018536871299147606,0.0,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,202.59,0.01924011936452903,0.0098236045,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,217.66,0.019359836354851723,0.0,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,232.71,0.018631574732057322,0.009673072,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
169.0,5.75,3.18,0.4,-0.45,247.76,0.026563395731252663,0.0062174015,1.9472467245414695,-0.8245510638042597,-0.15817651644256792,0.014682586884371823
